clientbankpartner_pin,client_pin,partner_src_type_ccode,client_start_date,partnerrolestart_date
251860,317394,4,2020-06-14,2020-03-01
213275,317396,4,2020-06-22,2020-01-01
199650,317397,4,2020-06-13,2019-12-01
204980,317398,1,2020-06-13,2019-10-01
147275,317399,4,2020-06-16,2019-05-01
123986,317403,4,2020-06-14,2019-10-01
148101,317406,1,2020-06-14,2019-08-01
121905,317415,1,2020-06-14,2019-05-01
302605,317419,4,2020-06-19,2020-05-01
926,317421,5,2020-06-19,2020-04-01
254991,317422,4,2020-06-14,2020-03-01
130756,317423,1,2020-06-13,2019-03-01
121225,317424,4,2020-06-14,2019-01-01
299334,317425,4,2020-06-20,2020-05-01
164540,317430,4,2020-06-13,2019-09-01
250389,317434,4,2020-10-19,2020-02-01
239470,317435,4,2020-06-14,2020-03-01
118922,317436,4,2020-06-13,2019-12-01
119355,317445,4,2020-06-27,2020-01-01
122002,317449,4,2020-06-15,2019-02-01
299598,317454,4,2020-06-16,2020-06-01
239949,317456,4,2020-06-15,2020-02-01
304323,317460,4,2020-08-04,2020-06-01
4054,317464,5,2020-06-20,2019-06-01
285165,317465,4,2020-06-20,2020-05-01
125198,317467,4,2020-06-14,2019-02-01
244755,317469,4,2020-06-22,2020-02-01
119908,317470,4,2020-06-23,2019-06-01
123986,317472,4,2020-06-20,2019-10-01
3299,317473,5,2020-06-15,2020-01-01
3299,317476,5,2020-06-15,2020-01-01
2024,317477,5,2020-06-13,2019-02-01
297764,317478,4,2020-09-30,2020-05-01
145198,317479,4,2020-06-14,2019-06-01
4526,317480,5,2020-06-13,2020-02-01
218115,317485,4,2020-06-26,2019-12-01
218115,317488,4,2020-06-22,2019-12-01
269690,317490,4,2020-06-22,2020-04-01
270891,317492,4,2020-06-15,2020-03-01
230196,317494,4,2020-06-22,2020-01-01
270891,317495,4,2020-06-15,2020-03-01
317110,317497,4,2020-06-22,2020-06-01
123986,317498,4,2020-06-14,2019-10-01
270891,317501,4,2020-06-14,2020-03-01
1482,317505,5,2020-06-30,2020-05-01
123986,317506,4,2020-06-13,2019-10-01
195708,317507,4,2020-06-19,2019-10-01
210881,317508,4,2020-06-27,2019-11-01
270891,317509,4,2020-06-14,2020-03-01
296419,317510,4,2020-06-20,2020-06-01
230196,317511,4,2020-06-23,2020-01-01
210881,317512,4,2020-06-27,2019-11-01
125445,317515,4,2020-06-14,2019-07-01
218115,317517,4,2020-06-19,2019-12-01
162079,317518,4,2020-06-15,2019-08-01
197750,317522,4,2020-06-20,2019-10-01
123986,317531,4,2020-08-27,2019-10-01
238717,317535,1,2020-06-19,2020-05-01
177859,317536,4,2020-06-26,2019-11-01
4054,317539,5,2020-06-20,2019-06-01
238717,317541,1,2020-06-19,2020-05-01
153497,317542,4,2020-06-15,2019-07-01
4033,317543,5,2020-06-14,2020-04-01
4054,317544,5,2020-06-26,2019-06-01
137145,317545,4,2020-06-21,2019-04-01
2357,317546,5,2020-06-16,2020-02-01
10082,317548,4,2020-06-20,2019-01-01
240192,317549,4,2020-06-19,2020-04-01
1153,317550,5,2020-06-14,2020-06-01
304323,317554,4,2020-07-13,2020-06-01
233003,317556,4,2020-06-27,2020-04-01
123986,317557,4,2020-06-14,2019-10-01
240192,317558,4,2020-06-19,2020-04-01
3859,317559,5,2020-06-14,2019-09-01
135173,317564,1,2020-06-19,2019-04-01
4054,317570,5,2020-06-14,2019-06-01
270277,317574,4,2020-08-07,2020-04-01
3199,317575,5,2020-06-14,2019-06-01
278235,317576,4,2020-06-15,2020-04-01
121401,317583,4,2020-06-27,2019-01-01
252921,317584,4,2020-06-14,2020-03-01
210761,317586,4,2020-06-14,2019-11-01
137145,317591,4,2020-06-20,2019-04-01
869,317593,5,2020-06-14,2020-02-01
191765,317595,1,2020-06-29,2019-09-01
5100,317600,5,2020-06-15,2020-06-01
236568,317602,4,2020-06-20,2020-02-01
119117,317604,4,2020-06-15,2019-09-01
123986,317605,4,2020-06-15,2019-10-01
232684,317608,4,2020-06-20,2020-03-01
523,317609,5,2020-06-14,2020-06-01
270891,317610,4,2020-06-15,2020-03-01
119355,317614,4,2020-06-21,2020-01-01
474,317615,5,2020-06-14,2019-09-01
227419,317617,4,2020-06-16,2020-01-01
4532,317619,5,2020-06-15,2020-02-01
210881,317622,4,2020-06-30,2019-11-01
147275,317625,4,2020-06-15,2019-05-01
270277,317627,4,2020-10-14,2020-04-01
119355,317629,4,2020-06-14,2020-01-01
172174,317631,4,2020-06-19,2020-03-01
172174,317632,4,2020-06-19,2020-03-01
4054,317634,5,2020-06-14,2019-06-01
210658,317636,4,2020-06-14,2020-06-01
162079,317637,4,2020-06-15,2019-08-01
1707,317639,5,2020-06-15,2020-02-01
3025,317647,5,2020-06-14,2020-01-01
119469,317648,4,2020-06-19,2020-02-01
119469,317649,4,2020-06-19,2020-02-01
295057,317651,4,2020-06-21,2020-05-01
172174,317652,4,2020-06-19,2020-03-01
119355,317653,4,2020-06-21,2020-01-01
161885,317655,4,2020-06-16,2019-08-01
3025,317656,5,2020-06-14,2020-01-01
136412,317658,1,2020-06-22,2019-04-01
165358,317659,4,2020-06-19,2019-07-01
834,317660,5,2020-06-14,2020-05-01
295057,317661,4,2020-06-22,2020-05-01
13339,317662,1,2020-06-14,2020-02-01
1707,317666,5,2020-06-15,2020-02-01
8698,317667,1,2020-06-14,2019-09-01
169428,317668,4,2020-06-19,2019-09-01
8698,317669,1,2020-06-14,2019-09-01
169428,317670,4,2020-06-26,2019-09-01
289544,317671,4,2020-06-22,2020-05-01
254991,317672,4,2020-06-15,2020-03-01
125315,317673,1,2020-06-14,2019-02-01
3025,317674,5,2020-06-14,2020-01-01
282982,317676,1,2020-06-20,2020-05-01
161885,317681,4,2020-06-16,2019-08-01
4639,317682,5,2020-06-14,2020-03-01
4639,317685,5,2020-06-14,2020-03-01
331745,317688,4,2020-09-28,2020-07-01
10082,317692,4,2020-06-19,2019-01-01
282982,317693,1,2020-07-17,2020-05-01
4282,317694,5,2020-06-15,2019-09-01
186351,317695,4,2020-06-27,2019-10-01
120715,317696,4,2020-06-16,2018-12-01
4282,317697,5,2020-06-14,2019-09-01
120715,317698,4,2020-06-16,2018-12-01
120715,317701,4,2020-06-14,2018-12-01
215352,317702,4,2020-06-14,2020-02-01
270277,317704,4,2020-07-16,2020-04-01
252883,317705,4,2020-06-14,2020-03-01
117955,317706,4,2020-06-26,2019-05-01
120402,317711,4,2020-06-16,2019-05-01
236722,317713,4,2020-06-23,2020-01-01
138675,317714,1,2020-06-22,2019-05-01
121518,317716,1,2020-06-23,2019-02-01
227419,317721,4,2020-06-14,2020-01-01
122532,317722,1,2020-06-14,2019-04-01
126843,317724,1,2020-06-14,2019-05-01
223943,317726,4,2020-06-16,2019-12-01
234131,317727,4,2020-06-26,2020-03-01
130756,317729,1,2020-06-14,2019-03-01
264340,317731,4,2020-06-16,2020-04-01
173025,317734,4,2020-06-15,2019-08-01
123986,317735,4,2020-06-21,2019-10-01
145248,317736,4,2020-06-14,2019-08-01
130756,317739,1,2020-06-14,2019-03-01
125098,317741,4,2020-06-14,2019-02-01
130756,317744,1,2020-06-14,2019-03-01
120601,317745,4,2020-06-14,2020-05-01
189842,317748,4,2020-06-16,2019-11-01
232023,317754,4,2020-06-15,2020-04-01
278235,317757,4,2020-06-14,2020-04-01
4481,317760,5,2020-06-19,2019-09-01
4661,317761,5,2020-06-14,2019-11-01
189842,317762,4,2020-06-15,2019-11-01
137704,317766,4,2020-06-20,2019-05-01
125229,317768,4,2020-06-15,2019-02-01
8698,317769,1,2020-06-14,2019-09-01
312080,317779,4,2020-06-14,2020-06-01
123986,317781,4,2020-07-09,2019-10-01
7123,317785,4,2020-06-16,2020-06-01
3997,317786,5,2020-06-14,2019-06-01
227419,317790,4,2020-06-15,2020-01-01
189842,317793,4,2020-06-16,2019-11-01
4102,317798,5,2020-06-14,2019-06-01
7469,317800,4,2020-06-15,2019-07-01
278235,317807,4,2020-06-14,2020-04-01
118826,317808,4,2020-06-15,2019-08-01
236722,317810,4,2020-07-10,2020-01-01
8107,317813,4,2020-06-20,2019-10-01
123986,317814,4,2020-06-27,2019-10-01
230727,317815,4,2020-06-14,2020-02-01
235682,317816,4,2020-06-14,2020-02-01
211225,317817,4,2020-06-20,2019-11-01
169938,317820,4,2020-06-14,2019-08-01
8107,317824,4,2020-06-21,2019-10-01
8107,317826,4,2020-06-20,2019-10-01
137145,317827,4,2020-06-29,2019-04-01
227419,317838,4,2020-06-16,2020-01-01
236304,317842,4,2020-06-22,2020-02-01
120601,317845,4,2020-06-14,2020-05-01
137106,317846,4,2020-06-20,2020-01-01
293575,317847,4,2020-06-14,2020-05-01
125092,317850,1,2020-06-20,2019-02-01
236568,317852,4,2020-06-21,2020-02-01
165665,317853,4,2020-06-30,2019-09-01
300737,317855,4,2020-06-14,2020-05-01
124475,317856,4,2020-06-22,2019-08-01
157329,317858,4,2020-06-23,2019-08-01
249616,317860,4,2020-06-14,2020-05-01
8613,317861,1,2020-06-20,2019-03-01
239746,317868,4,2020-06-20,2020-02-01
123986,317878,4,2020-06-19,2019-10-01
227419,317890,4,2020-06-16,2020-01-01
14193,317892,1,2020-06-21,2020-05-01
240379,317894,4,2020-06-14,2020-02-01
119908,317902,4,2020-09-30,2019-06-01
259019,317903,4,2020-06-14,2020-03-01
120277,317906,1,2020-06-14,2018-12-01
251860,317907,4,2020-06-22,2020-03-01
7082,317908,4,2020-06-22,2019-12-01
137145,317910,4,2020-06-21,2019-04-01
4282,317912,5,2020-06-15,2019-09-01
137145,317913,4,2020-06-21,2019-04-01
3328,317914,5,2020-06-16,2019-09-01
7082,317919,4,2020-06-16,2019-12-01
5983,317922,4,2020-06-20,2020-05-01
4054,317924,5,2020-06-14,2019-06-01
7082,317932,4,2020-06-16,2019-12-01
126256,317934,4,2020-06-16,2019-03-01
121576,317935,4,2020-06-22,2019-09-01
150718,317936,4,2020-06-28,2019-09-01
233654,317937,4,2020-06-19,2020-01-01
132342,317939,4,2020-06-22,2019-04-01
240527,317943,1,2020-06-23,2020-02-01
4314,317944,5,2020-06-16,2020-06-01
1104,317945,5,2020-06-14,2019-10-01
238694,317949,4,2020-06-28,2020-02-01
130756,317955,1,2020-06-15,2019-03-01
130756,317957,1,2020-06-17,2019-03-01
4487,317962,5,2020-06-16,2019-11-01
189690,317963,4,2020-06-15,2019-12-01
191591,317966,1,2020-06-21,2019-10-01
218461,317967,4,2020-06-15,2019-12-01
158358,317968,1,2020-06-29,2019-07-01
189690,317970,4,2020-06-15,2019-12-01
262824,317971,4,2020-06-15,2020-05-01
8624,317972,4,2020-07-05,2019-11-01
3550,317974,5,2020-06-15,2019-07-01
212394,317977,4,2020-06-15,2020-04-01
4487,317979,5,2020-06-16,2019-11-01
167912,317980,1,2020-06-15,2019-09-01
8698,317982,1,2020-06-15,2019-09-01
240192,317983,4,2020-06-23,2020-04-01
185230,317984,4,2020-07-31,2019-11-01
185230,317985,4,2020-07-31,2019-11-01
185230,317986,4,2020-07-31,2019-11-01
8698,317989,1,2020-06-15,2019-09-01
135070,317990,4,2020-06-23,2019-08-01
4481,317999,5,2020-06-19,2019-09-01
4481,318000,5,2020-06-19,2019-09-01
12163,318001,4,2020-06-21,2019-06-01
12163,318002,4,2020-06-21,2019-06-01
167195,318005,4,2020-07-18,2019-07-01
167195,318006,4,2020-07-18,2019-07-01
127219,318010,4,2020-07-17,2019-03-01
5518,318011,4,2020-06-15,2020-06-01
13706,318014,4,2020-06-15,2019-09-01
290858,318016,4,2020-06-15,2020-05-01
4054,318018,5,2020-06-15,2019-06-01
275302,318019,4,2020-06-15,2020-04-01
235231,318020,4,2020-06-15,2020-01-01
13596,318025,1,2020-06-19,2020-01-01
172174,318030,4,2020-06-19,2020-03-01
172174,318031,4,2020-06-19,2020-03-01
172174,318032,4,2020-06-19,2020-03-01
238694,318033,4,2020-06-28,2020-02-01
176815,318035,4,2020-06-16,2019-09-01
275302,318036,4,2020-06-15,2020-04-01
275302,318037,4,2020-06-15,2020-04-01
275302,318038,4,2020-06-15,2020-04-01
124475,318041,4,2020-06-21,2019-08-01
273206,318042,4,2020-06-19,2020-04-01
172174,318043,4,2020-06-19,2020-03-01
193738,318047,1,2020-06-19,2019-10-01
121518,318048,1,2020-06-16,2019-02-01
238694,318049,4,2020-06-28,2020-02-01
242528,318060,1,2020-06-21,2020-02-01
242528,318061,1,2020-06-20,2020-02-01
225625,318063,4,2020-07-09,2020-01-01
122002,318064,4,2020-06-22,2019-02-01
130756,318066,1,2020-06-16,2019-03-01
474,318078,5,2020-06-22,2019-09-01
169428,318079,4,2020-06-19,2019-09-01
242528,318085,1,2020-06-19,2020-02-01
193738,318091,1,2020-06-19,2019-10-01
242528,318094,1,2020-06-19,2020-02-01
266504,318096,4,2020-06-19,2020-04-01
13596,318097,1,2020-06-16,2020-01-01
270891,318100,4,2020-06-19,2020-03-01
3859,318102,5,2020-06-19,2019-09-01
169428,318103,4,2020-06-26,2019-09-01
244207,318104,4,2020-06-16,2020-02-01
1707,318105,5,2020-06-19,2020-02-01
3007,318108,5,2020-06-26,2020-05-01
7082,318109,4,2020-06-21,2019-12-01
7082,318110,4,2020-06-21,2019-12-01
2266,318111,5,2020-06-16,2019-12-01
130756,318112,1,2020-06-28,2019-03-01
2266,318117,5,2020-06-19,2019-12-01
249250,318118,4,2020-06-15,2020-03-01
2266,318122,5,2020-06-19,2019-12-01
147275,318127,4,2020-06-15,2019-05-01
270277,318128,4,2020-08-03,2020-04-01
147275,318129,4,2020-06-15,2019-05-01
273206,318130,4,2020-06-14,2020-04-01
195993,318132,4,2020-06-22,2019-10-01
147275,318135,4,2020-06-16,2019-05-01
2792,318138,5,2020-06-14,2020-06-01
210881,318140,4,2020-06-30,2019-11-01
303866,318143,4,2020-06-30,2020-05-01
121915,318146,4,2020-06-23,2020-02-01
147275,318148,4,2020-06-16,2019-05-01
210881,318151,4,2020-06-29,2019-11-01
133772,318152,4,2020-06-21,2019-12-01
270277,318154,4,2020-09-02,2020-04-01
137145,318156,4,2020-06-20,2019-04-01
232684,318158,4,2020-06-19,2020-03-01
118021,318161,4,2020-06-27,2020-02-01
582,318162,5,2020-06-14,2019-12-01
8107,318167,4,2020-06-26,2019-10-01
210881,318171,4,2020-06-27,2019-11-01
240192,318173,4,2020-06-19,2020-04-01
174106,318174,4,2020-06-22,2019-08-01
248261,318175,4,2020-06-14,2020-02-01
123986,318178,4,2020-06-15,2019-10-01
266298,318181,4,2020-06-21,2020-04-01
138877,318186,4,2020-06-19,2019-06-01
686,318188,5,2020-06-20,2020-01-01
203965,318189,4,2020-06-21,2019-11-01
210881,318191,4,2020-06-30,2019-11-01
165358,318194,4,2020-06-19,2019-07-01
123986,318195,4,2020-06-21,2019-10-01
149831,318197,4,2020-06-20,2019-12-01
210881,318198,4,2020-06-30,2019-11-01
303866,318199,4,2020-06-16,2020-05-01
3913,318200,5,2020-06-15,2020-06-01
121827,318201,4,2020-06-15,2019-01-01
290328,318202,4,2020-06-22,2020-06-01
121827,318204,4,2020-06-14,2019-01-01
3299,318207,5,2020-06-15,2020-01-01
121827,318208,4,2020-06-14,2019-01-01
4436,318210,5,2020-06-15,2020-06-01
210881,318211,4,2020-07-17,2019-11-01
270277,318217,4,2020-08-16,2020-04-01
3299,318220,5,2020-06-15,2020-01-01
119997,318221,4,2020-06-16,2019-11-01
4102,318224,5,2020-06-14,2019-06-01
582,318226,5,2020-06-14,2019-12-01
4973,318228,5,2020-06-14,2020-04-01
135840,318229,4,2020-06-14,2019-04-01
160445,318230,4,2020-06-21,2019-10-01
124143,318231,4,2020-06-16,2019-05-01
121636,318233,4,2020-06-16,2020-01-01
4272,318234,5,2020-06-15,2019-10-01
117608,318235,4,2020-06-20,2019-11-01
269047,318236,4,2020-06-16,2020-03-01
125198,318240,4,2020-06-15,2019-02-01
3550,318241,5,2020-06-15,2019-07-01
169627,318246,4,2020-06-15,2019-08-01
126256,318248,4,2020-06-19,2019-03-01
3380,318251,5,2020-06-14,2019-04-01
4634,318254,5,2020-06-14,2019-11-01
147275,318255,4,2020-06-26,2019-05-01
3859,318258,5,2020-06-15,2019-09-01
242032,318259,4,2020-07-27,2020-02-01
126256,318260,4,2020-06-20,2019-03-01
169627,318265,4,2020-06-16,2019-08-01
168408,318269,4,2020-06-14,2020-02-01
2024,318270,5,2020-06-14,2019-02-01
277549,318271,4,2020-06-26,2020-04-01
3859,318275,5,2020-06-14,2019-09-01
233433,318277,4,2020-06-15,2020-01-01
4491,318279,5,2020-06-15,2020-02-01
243140,318280,4,2020-06-27,2020-02-01
118021,318282,4,2020-06-19,2020-02-01
269919,318283,4,2020-06-19,2020-03-01
269047,318291,4,2020-06-26,2020-03-01
290782,318293,4,2020-06-22,2020-05-01
123986,318294,4,2020-06-15,2019-10-01
214821,318303,4,2020-06-15,2020-01-01
290782,318307,4,2020-06-22,2020-05-01
220547,318308,4,2020-07-10,2020-04-01
4561,318309,5,2020-06-15,2020-02-01
263779,318310,1,2020-06-15,2020-03-01
282196,318311,4,2020-06-28,2020-05-01
123986,318312,4,2020-06-15,2019-10-01
125142,318313,4,2020-06-14,2019-02-01
121704,318314,4,2020-06-27,2019-01-01
173025,318318,4,2020-06-15,2019-08-01
14251,318323,4,2020-06-21,2020-05-01
119908,318329,4,2020-06-21,2019-06-01
125142,318337,4,2020-06-14,2019-02-01
233433,318342,4,2020-06-15,2020-01-01
703,318343,5,2020-06-19,2019-12-01
9942,318346,4,2020-06-15,2019-09-01
165358,318348,4,2020-06-15,2019-07-01
165358,318349,4,2020-06-15,2019-07-01
295972,318350,4,2020-06-16,2020-05-01
273206,318352,4,2020-06-15,2020-04-01
295972,318353,4,2020-06-16,2020-05-01
273206,318355,4,2020-06-15,2020-04-01
173951,318356,1,2020-06-15,2019-10-01
165358,318357,4,2020-06-15,2019-07-01
173951,318358,1,2020-06-15,2019-10-01
1514,318359,5,2020-06-15,2019-05-01
165358,318360,4,2020-06-15,2019-07-01
236027,318362,4,2020-06-15,2020-01-01
189690,318367,4,2020-06-16,2019-12-01
173951,318369,1,2020-06-15,2019-10-01
1514,318370,5,2020-06-15,2019-05-01
10797,318372,4,2020-06-14,2020-04-01
189690,318373,4,2020-06-15,2019-12-01
189690,318375,4,2020-06-15,2019-12-01
158358,318379,1,2020-06-29,2019-07-01
215908,318380,1,2020-06-15,2019-12-01
183362,318381,1,2020-06-21,2019-09-01
183362,318382,1,2020-06-16,2019-09-01
189690,318383,4,2020-06-15,2019-12-01
183362,318384,1,2020-06-16,2019-09-01
252894,318387,4,2020-06-28,2020-03-01
215908,318388,1,2020-06-15,2019-12-01
285165,318392,4,2020-06-15,2020-05-01
1690,318398,5,2020-06-15,2019-02-01
120322,318402,4,2020-06-20,2019-09-01
208137,318403,4,2020-06-23,2019-11-01
290858,318405,4,2020-06-30,2020-05-01
126843,318409,1,2020-06-15,2019-05-01
130773,318410,1,2020-06-15,2019-03-01
1702,318411,5,2020-06-22,2020-01-01
164540,318412,4,2020-06-15,2019-09-01
120229,318414,1,2020-06-15,2020-02-01
234131,318415,4,2020-06-19,2020-03-01
2953,318418,5,2020-06-15,2019-06-01
137106,318420,4,2020-06-23,2020-01-01
119362,318421,4,2020-06-28,2019-11-01
189690,318422,4,2020-06-16,2019-12-01
185230,318426,4,2020-06-27,2019-11-01
130773,318429,1,2020-06-15,2019-03-01
582,318435,5,2020-06-20,2019-12-01
180070,318436,4,2020-06-15,2019-09-01
120741,318440,1,2020-06-15,2018-12-01
118400,318442,4,2020-06-15,2019-09-01
121457,318446,1,2020-06-27,2019-03-01
120651,318449,1,2020-06-21,2020-04-01
4054,318450,5,2020-06-16,2019-06-01
120651,318451,1,2020-06-20,2020-04-01
130773,318459,1,2020-06-15,2019-03-01
4569,318469,5,2020-06-22,2020-02-01
293575,318474,4,2020-06-22,2020-05-01
277549,318475,4,2020-06-15,2020-04-01
206845,318478,4,2020-06-20,2019-11-01
237942,318482,1,2020-07-11,2020-01-01
14193,318483,1,2020-06-20,2020-05-01
188108,318484,4,2020-06-15,2019-10-01
118021,318486,4,2020-06-16,2020-02-01
277549,318487,4,2020-06-15,2020-04-01
189842,318489,4,2020-06-21,2019-11-01
4102,318491,5,2020-06-15,2019-06-01
279046,318494,4,2020-06-20,2020-05-01
295057,318495,4,2020-06-22,2020-05-01
164540,318498,4,2020-06-15,2019-09-01
1373,318500,5,2020-06-20,2019-03-01
198813,318502,4,2020-06-15,2020-03-01
118406,318507,4,2020-06-22,2020-02-01
3303,318509,5,2020-06-15,2020-05-01
227419,318510,4,2020-06-16,2020-01-01
122532,318511,1,2020-06-15,2019-04-01
121707,318512,4,2020-06-27,2019-01-01
124475,318513,4,2020-06-20,2019-08-01
191591,318514,1,2020-07-20,2019-10-01
120715,318515,4,2020-06-16,2018-12-01
123986,318518,4,2020-06-23,2019-10-01
251860,318519,4,2020-06-22,2020-03-01
227419,318520,4,2020-06-16,2020-01-01
202163,318521,4,2020-06-15,2020-01-01
269784,318522,4,2020-06-15,2020-06-01
14123,318523,4,2020-06-22,2020-01-01
191885,318524,1,2020-06-19,2020-05-01
120402,318526,4,2020-06-16,2019-05-01
251860,318529,4,2020-06-23,2020-03-01
120715,318531,4,2020-06-20,2018-12-01
235287,318534,4,2020-06-22,2020-01-01
235287,318535,4,2020-06-23,2020-01-01
235287,318536,4,2020-06-19,2020-01-01
120715,318537,4,2020-06-20,2018-12-01
10082,318538,4,2020-06-21,2019-01-01
3969,318542,5,2020-06-19,2020-01-01
4071,318547,5,2020-06-15,2019-04-01
199650,318549,4,2020-06-22,2019-12-01
227419,318552,4,2020-08-10,2020-01-01
14635,318556,4,2020-06-21,2020-03-01
226911,318557,4,2020-06-16,2020-02-01
121401,318559,4,2020-06-27,2019-01-01
244848,318561,4,2020-06-15,2020-02-01
123986,318568,4,2020-06-21,2019-10-01
269068,318569,4,2020-06-15,2020-03-01
227419,318570,4,2020-06-16,2020-01-01
125198,318578,4,2020-06-15,2019-02-01
4102,318579,5,2020-06-16,2019-06-01
431,318583,5,2020-06-15,2020-05-01
121029,318584,4,2020-06-16,2019-12-01
123470,318585,4,2020-06-15,2019-03-01
260596,318587,4,2020-06-20,2020-03-01
287116,318591,4,2020-06-15,2020-06-01
125198,318593,4,2020-07-24,2019-02-01
212394,318594,4,2020-07-17,2020-04-01
9583,318595,4,2020-06-22,2020-01-01
227419,318596,4,2020-06-16,2020-01-01
236304,318599,4,2020-06-22,2020-02-01
3859,318601,5,2020-06-15,2019-09-01
126197,318603,4,2020-06-30,2019-07-01
227419,318607,4,2020-06-16,2020-01-01
235287,318608,4,2020-06-21,2020-01-01
1093,318615,5,2020-08-02,2020-06-01
125283,318616,4,2020-06-23,2020-03-01
120304,318618,4,2020-06-23,2019-03-01
238694,318622,4,2020-06-29,2020-02-01
4661,318625,5,2020-09-27,2019-11-01
2792,318630,5,2020-06-27,2020-06-01
227419,318631,4,2020-06-16,2020-01-01
151090,318632,4,2020-06-26,2019-07-01
211225,318634,4,2020-06-23,2019-11-01
120651,318635,1,2020-06-15,2020-04-01
4054,318636,5,2020-06-19,2019-06-01
227419,318638,4,2020-06-16,2020-01-01
142225,318644,4,2020-06-23,2020-05-01
125283,318645,4,2020-06-30,2020-03-01
216653,318646,4,2020-06-15,2019-12-01
126197,318651,4,2020-06-26,2019-07-01
195708,318652,4,2020-06-27,2019-10-01
9002,318653,1,2020-06-16,2019-10-01
227419,318654,4,2020-06-15,2020-01-01
247358,318661,4,2020-06-22,2020-02-01
177438,318663,4,2020-06-22,2019-10-01
125665,318664,4,2020-06-15,2019-03-01
282982,318668,1,2020-06-26,2020-05-01
218461,318672,4,2020-06-15,2019-12-01
7641,318676,4,2020-06-20,2019-10-01
3700,318677,5,2020-06-15,2019-10-01
126197,318680,4,2020-06-23,2019-07-01
3700,318681,5,2020-06-26,2019-10-01
233640,318683,4,2020-06-26,2020-01-01
185230,318686,4,2020-07-31,2019-11-01
246506,318688,4,2020-06-15,2020-02-01
1707,318693,5,2020-08-28,2020-02-01
3859,318698,5,2020-06-16,2019-09-01
264590,318701,4,2020-06-16,2020-03-01
3700,318704,5,2020-06-23,2019-10-01
224538,318708,4,2020-06-15,2019-12-01
120476,318717,4,2020-06-22,2020-05-01
300737,318719,4,2020-06-15,2020-05-01
185230,318722,4,2020-06-26,2019-11-01
235287,318725,4,2020-06-19,2020-01-01
235287,318738,4,2020-06-23,2020-01-01
185230,318741,4,2020-06-27,2019-11-01
185230,318744,4,2020-06-26,2019-11-01
185230,318745,4,2020-06-22,2019-11-01
265928,318747,4,2020-06-30,2020-04-01
126197,318748,4,2020-07-11,2019-07-01
185230,318749,4,2020-06-26,2019-11-01
304323,318752,4,2020-06-19,2020-06-01
